Latitude,Longitude
40.631694918918924,-73.97031776986383
40.631694918918924,-73.92277612968226
40.631694918918924,-73.8752344895007
40.631694918918924,-73.82769284931913
40.631694918918924,-73.78015120913757
40.631694918918924,-73.73260956895601
40.631694918918924,-73.68506792877444
40.66773095495496,-74.30310925113477
40.66773095495496,-74.25556761095321
40.66773095495496,-74.20802597077164
40.66773095495496,-74.16048433059008
40.66773095495496,-74.11294269040852
40.66773095495496,-74.06540105022695
40.66773095495496,-74.01785941004539
40.66773095495496,-73.97031776986383
40.66773095495496,-73.92277612968226
40.66773095495496,-73.8752344895007
40.66773095495496,-73.82769284931913
40.66773095495496,-73.78015120913757
40.66773095495496,-73.73260956895601
40.66773095495496,-73.68506792877444
40.703766990991,-74.30310925113477
40.703766990991,-74.25556761095321
40.703766990991,-74.20802597077164
40.703766990991,-74.16048433059008
40.703766990991,-74.11294269040852
40.703766990991,-74.06540105022695
40.703766990991,-74.01785941004539
40.703766990991,-73.97031776986383
40.703766990991,-73.92277612968226
40.703766990991,-73.8752344895007
40.703766990991,-73.82769284931913
40.703766990991,-73.78015120913757
40.703766990991,-73.73260956895601
40.703766990991,-73.68506792877444
40.73980302702704,-74.30310925113477
40.73980302702704,-74.25556761095321
40.73980302702704,-74.20802597077164
40.73980302702704,-74.16048433059008
40.73980302702704,-74.11294269040852
40.73980302702704,-74.06540105022695
40.73980302702704,-74.01785941004539
40.73980302702704,-73.97031776986383
40.73980302702704,-73.92277612968226
40.73980302702704,-73.8752344895007
40.73980302702704,-73.82769284931913
40.73980302702704,-73.78015120913757
40.73980302702704,-73.73260956895601
40.73980302702704,-73.68506792877444
40.775839063063074,-74.30310925113477
40.775839063063074,-74.25556761095321
40.775839063063074,-74.20802597077164
40.775839063063074,-74.16048433059008
40.775839063063074,-74.11294269040852
40.775839063063074,-74.06540105022695
40.775839063063074,-74.01785941004539
40.775839063063074,-73.97031776986383
40.775839063063074,-73.92277612968226
40.775839063063074,-73.8752344895007
40.775839063063074,-73.82769284931913
40.775839063063074,-73.78015120913757
40.775839063063074,-73.73260956895601
40.775839063063074,-73.68506792877444
40.81187509909911,-74.30310925113477
40.81187509909911,-74.25556761095321
40.81187509909911,-74.20802597077164
40.81187509909911,-74.16048433059008
40.81187509909911,-74.11294269040852
40.81187509909911,-74.06540105022695
40.81187509909911,-74.01785941004539
40.81187509909911,-73.97031776986383
40.81187509909911,-73.92277612968226
40.81187509909911,-73.8752344895007
40.81187509909911,-73.82769284931913
40.81187509909911,-73.78015120913757
40.81187509909911,-73.73260956895601
40.81187509909911,-73.68506792877444
40.84791113513515,-74.30310925113477
40.84791113513515,-74.25556761095321
40.84791113513515,-74.20802597077164
40.84791113513515,-74.16048433059008
40.84791113513515,-74.11294269040852
40.84791113513515,-74.06540105022695
40.84791113513515,-74.01785941004539
40.84791113513515,-73.97031776986383
40.84791113513515,-73.92277612968226
40.84791113513515,-73.8752344895007
40.84791113513515,-73.82769284931913
40.84791113513515,-73.78015120913757
40.84791113513515,-73.73260956895601
40.84791113513515,-73.68506792877444
40.88394717117119,-74.30310925113477
40.88394717117119,-74.25556761095321
40.88394717117119,-74.20802597077164
40.88394717117119,-74.16048433059008
40.88394717117119,-74.11294269040852
40.88394717117119,-74.06540105022695
40.88394717117119,-74.01785941004539
40.88394717117119,-73.97031776986383
40.88394717117119,-73.92277612968226
40.88394717117119,-73.8752344895007
40.88394717117119,-73.82769284931913
40.88394717117119,-73.78015120913757
40.88394717117119,-73.73260956895601
40.88394717117119,-73.68506792877444
40.919983207207224,-74.30310925113477
40.919983207207224,-74.25556761095321
40.919983207207224,-74.20802597077164
40.919983207207224,-74.16048433059008
40.919983207207224,-74.11294269040852
40.919983207207224,-74.06540105022695
40.919983207207224,-74.01785941004539
40.919983207207224,-73.97031776986383
40.919983207207224,-73.92277612968226
40.919983207207224,-73.8752344895007
40.919983207207224,-73.82769284931913
40.919983207207224,-73.78015120913757
40.919983207207224,-73.73260956895601
40.919983207207224,-73.68506792877444
40.95601924324326,-74.30310925113477
40.95601924324326,-74.25556761095321
40.95601924324326,-74.20802597077164
40.95601924324326,-74.16048433059008
40.95601924324326,-74.11294269040852
40.95601924324326,-74.06540105022695
40.95601924324326,-74.01785941004539
40.95601924324326,-73.97031776986383
40.95601924324326,-73.92277612968226
40.95601924324326,-73.8752344895007
40.95601924324326,-73.82769284931913
40.95601924324326,-73.78015120913757
40.95601924324326,-73.73260956895601
40.95601924324326,-73.68506792877444
